package	file	language	kind	name	standardizedName	status	line
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	visit	visit	standard	661
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	first	first	standard	669
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	seekTrack	seekTrack	standard	669
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	step	step	standard	669
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	low	low	standard	670
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	high	high	standard	671
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	mid	mid	standard	673
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	index	index	standard	674
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	nextElementIndex	nextElementIndex	standard	685
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	track	track	standard	693
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	stepsPast	stepsPast	standard	694
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	nextElementIndex	nextElementIndex	standard	695
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	nextElementIndex	nextElementIndex	standard	706
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	elementOffset	elementOffset	standard	707
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	elementSize	elementSize	standard	708
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	measuredMaxIndex	measuredMaxIndex	standard	721
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	measuredMinIndex	measuredMinIndex	standard	721
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	elementsSize	elementsSize	standard	733
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	trackSize	trackSize	standard	735
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	layoutParamsChanged	layoutParamsChanged	standard	742
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	fallbackDimensionsChanged	fallbackDimensionsChanged	standard	755
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	anyNewlyEstimated	anyNewlyEstimated	standard	759
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	fallbackSize	fallbackSize	standard	765
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	nextElementIndex	nextElementIndex	standard	766
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	nextElementIndex	nextElementIndex	standard	778
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	sizesDirty	sizesDirty	standard	794
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	reflowFrom	reflowFrom	standard	801
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	changedThroughIndex	changedThroughIndex	standard	819
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	fromIndex	fromIndex	standard	819
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	anyOffsetChanged	anyOffsetChanged	standard	827
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	elementsSize	elementsSize	standard	829
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	crossMax	crossMax	standard	832
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	trackSize	trackSize	standard	840
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	nextOffset	nextOffset	standard	852
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	canStopEarly	canStopEarly	standard	873
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	index	index	standard	928
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	previousWidth	previousWidth	standard	937
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	previousHeight	previousHeight	standard	938
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	wasMeasured	wasMeasured	standard	939
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	dimensionsChanged	dimensionsChanged	standard	940
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	index	index	standard	992
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	dimensionsChanged	dimensionsChanged	standard	1007
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	fromIndex	fromIndex	standard	1024
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	compensationDelta	compensationDelta	standard	1041
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	anchorIndex	anchorIndex	standard	1042
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	rawAnchoredOffset	rawAnchoredOffset	standard	1045
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	anchoredOffset	anchoredOffset	standard	1057
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	followBottom	followBottom	standard	1072
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	contentEnd	contentEnd	standard	1081
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	total	total	standard	1082
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	bottom	bottom	standard	1083
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	previousHeaderSize	previousHeaderSize	standard	1088
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	delta	delta	standard	1091
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	offset	offset	standard	1096
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	anchorIndex	anchorIndex	standard	1103
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	target	target	standard	1105
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	long	long	standard	1109
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	previousWindowSize	previousWindowSize	standard	1131
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	windowSize	windowSize	standard	1134
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	total	total	standard	1143
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	offset	offset	standard	1144
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	bottom	bottom	standard	1154
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	index	index	standard	1164
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	tracePreviousTotal	tracePreviousTotal	standard	1168
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	tracePreviousSize	tracePreviousSize	standard	1169
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	anyCleared	anyCleared	standard	1192
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	entry	entry	standard	1220
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	predictedIndex	predictedIndex	standard	1221
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	isAppend	isAppend	standard	1268
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	nextElementIndex	nextElementIndex	standard	1269
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	nextElementIndex	nextElementIndex	standard	1280
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	prependCount	prependCount	standard	1299
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	isPrepend	isPrepend	standard	1301
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	nextElementIndex	nextElementIndex	standard	1302
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	nextElementIndex	nextElementIndex	standard	1311
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	nextElementIndex	nextElementIndex	standard	1326
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	previousIndexBias	previousIndexBias	standard	1352
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	survivorCount	survivorCount	standard	1354
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	nextElementIndex	nextElementIndex	standard	1356
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	firstOccurrence	firstOccurrence	standard	1363
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	previousElementEntry	previousElementEntry	standard	1365
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	previousElementIndex	previousElementIndex	standard	1366
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	survives	survives	standard	1369
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	inputOffset	inputOffset	standard	1410
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	anchorIndex	anchorIndex	standard	1413
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	viewportEnd	viewportEnd	standard	1423
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	columns	columns	standard	1424
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	tracksPast	tracksPast	standard	1425
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	index	index	standard	1426
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	elementOffset	elementOffset	standard	1427
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	inputOffset	inputOffset	standard	1439
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	elementOffsetOf	elementOffsetOf	standard	1447
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	elementSizeOf	elementSizeOf	standard	1450
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	scanStart	scanStart	standard	1460
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	low	low	standard	1462
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	high	high	standard	1463
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	mid	mid	standard	1465
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	previousElementIndex	previousElementIndex	standard	1477
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	elementOffset	elementOffset	standard	1479
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	elementSize	elementSize	standard	1480
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	viewportEnd	viewportEnd	standard	1498
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	laterIndex	laterIndex	standard	1499
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	reverse	reverse	standard	1520
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	anchorDelta	anchorDelta	standard	1533
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	hadElementsBefore	hadElementsBefore	standard	1534
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	offsetConfirmed	offsetConfirmed	standard	1535
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	elementsSize	elementsSize	standard	1536
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	windowSize	windowSize	standard	1548
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	totalSize	totalSize	standard	1549
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	currentOffset	currentOffset	standard	1550
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	maxOffset	maxOffset	standard	1551
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	previousTotalForScrollToEnd	previousTotalForScrollToEnd	standard	1557
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	clampOffset	clampOffset	standard	1560
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	offset	offset	standard	1560
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	operationId	operationId	standard	1574
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	requestFixed	requestFixed	standard	1584
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	delta	delta	standard	1597
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	requestAnchor	requestAnchor	standard	1597
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	viewPosition	viewPosition	standard	1597
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	commandRequestedThisFrame	commandRequestedThisFrame	standard	1610
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	anchorPlacesView	anchorPlacesView	standard	1625
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	anchorIndex	anchorIndex	standard	1629
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	leading	leading	standard	1663
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	atBottom	atBottom	standard	1699
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	totalStable	totalStable	standard	1700
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	rawTarget	rawTarget	standard	1713
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	target	target	standard	1717
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	reportedAtTarget	reportedAtTarget	standard	1723
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	anchorIndex	anchorIndex	standard	1752
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	invertedBottomAnchor	invertedBottomAnchor	standard	1763
shadowlist-core	packages/shadowlist-core/Virtualizer.cpp	native	variable	rawAnchoredOffset	rawAnchoredOffset	standard	1771
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	keysUnchanged	keysUnchanged	standard	31
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	containerOffsetX	containerOffsetX	standard	33
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	containerOffsetY	containerOffsetY	standard	34
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	windowContainerWidth	windowContainerWidth	standard	35
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	windowContainerHeight	windowContainerHeight	standard	36
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	headerSize	headerSize	standard	37
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	footerSize	footerSize	standard	38
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	inverted	inverted	standard	39
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	followAppends	followAppends	standard	42
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	horizontal	horizontal	standard	43
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	columns	columns	standard	44
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	overscan	overscan	standard	47
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	startReachedThreshold	startReachedThreshold	standard	52
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	endReachedThreshold	endReachedThreshold	standard	53
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	viewablePercentThreshold	viewablePercentThreshold	standard	54
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	snapToItem	snapToItem	standard	59
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	snapAlignment	snapAlignment	standard	60
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	userScrolled	userScrolled	standard	63
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	containerOffsetEnabled	containerOffsetEnabled	standard	67
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	commitToken	commitToken	standard	70
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	93
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	input	input	standard	93
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	97
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	windowFromOffset	windowFromOffset	standard	97
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	windowFromOffset	windowFromOffset	standard	97
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	100
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	103
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	nextKeys	nextKeys	standard	103
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	107
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	index	index	standard	107
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	index	index	standard	107
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	size	size	standard	107
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	112
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	index	index	standard	112
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	index	index	standard	112
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	size	size	standard	112
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	119
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	key	key	standard	119
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	size	size	standard	119
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	124
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	128
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	fromIndex	fromIndex	standard	128
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	fromIndex	fromIndex	standard	128
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	134
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	previousHeaderSize	previousHeaderSize	standard	134
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	previousHeaderSize	previousHeaderSize	standard	134
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	139
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	previousWindowSize	previousWindowSize	standard	139
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	previousWindowSize	previousWindowSize	standard	139
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	fromIndex	fromIndex	standard	144
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	changedThroughIndex	changedThroughIndex	standard	145
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	149
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	152
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	155
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	158
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	measuredMaxIndex	measuredMaxIndex	standard	158
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	measuredMaxIndex	measuredMaxIndex	standard	158
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	measuredMinIndex	measuredMinIndex	standard	158
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	measuredMinIndex	measuredMinIndex	standard	158
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	161
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	164
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	inputOffset	inputOffset	standard	164
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	inputOffset	inputOffset	standard	164
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	container	container	standard	168
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	inputOffset	inputOffset	standard	168
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	parameter	inputOffset	inputOffset	standard	168
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	anchorDelta	anchorDelta	standard	175
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	hadElementsBefore	hadElementsBefore	standard	176
shadowlist-core	packages/shadowlist-core/Virtualizer.hpp	native	variable	offsetConfirmed	offsetConfirmed	standard	177
shadowlist-fabric-example	packages/shadowlist-fabric-example/babel.config.js	javascript	constant	path	path	standard	1
shadowlist-fabric-example	packages/shadowlist-fabric-example/babel.config.js	javascript	constant	getConfig	getConfig	standard	2
shadowlist-fabric-example	packages/shadowlist-fabric-example/babel.config.js	javascript	constant	pkg	pkg	standard	3
shadowlist-fabric-example	packages/shadowlist-fabric-example/babel.config.js	javascript	constant	root	root	standard	5
shadowlist-fabric-example	packages/shadowlist-fabric-example/ios/ShadowListExample/AppDelegate.swift	native	parameter	bridge	bridge	standard	37
shadowlist-fabric-example	packages/shadowlist-fabric-example/metro.config.js	javascript	constant	path	path	standard	1
shadowlist-fabric-example	packages/shadowlist-fabric-example/metro.config.js	javascript	constant	getDefaultConfig	getDefaultConfig	standard	2
shadowlist-fabric-example	packages/shadowlist-fabric-example/metro.config.js	javascript	constant	withMetroConfig	withMetroConfig	standard	3
shadowlist-fabric-example	packages/shadowlist-fabric-example/metro.config.js	javascript	constant	monorepoRoot	monorepoRoot	standard	5
shadowlist-fabric-example	packages/shadowlist-fabric-example/metro.config.js	javascript	constant	libraryRoot	libraryRoot	standard	6
shadowlist-fabric-example	packages/shadowlist-fabric-example/metro.config.js	javascript	constant	utilsRoot	utilsRoot	standard	7
shadowlist-fabric-example	packages/shadowlist-fabric-example/metro.config.js	javascript	constant	config	config	standard	15
shadowlist-fabric-example	packages/shadowlist-fabric-example/react-native.config.js	javascript	constant	path	path	standard	1
shadowlist-fabric-example	packages/shadowlist-fabric-example/react-native.config.js	javascript	constant	pkg	pkg	standard	2
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	ActivityScreen	ActivityScreen	standard	28
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	styles	styles	standard	29
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	colors	colors	standard	30
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	shadowlistRef	shadowlistRef	standard	31
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	activity	activity	standard	33
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	refreshActivity	refreshActivity	standard	34
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	list	list	standard	35
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	deleteActivities	deleteActivities	standard	36
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	setViewableLabel	setViewableLabel	standard	38
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	viewableLabel	viewableLabel	standard	38
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	setStartThreshold	setStartThreshold	standard	39
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	startThreshold	startThreshold	standard	39
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	endThreshold	endThreshold	standard	40
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	setEndThreshold	setEndThreshold	standard	40
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	headerHidden	headerHidden	standard	42
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	onScroll	onScroll	standard	42
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	handleViewableItemsChanged	handleViewableItemsChanged	standard	46
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	parameter	viewableItems	viewableItems	standard	47
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	range	range	standard	48
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	dataRef	dataRef	standard	54
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	handleRemoveItems	handleRemoveItems	standard	57
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	ids	ids	standard	58
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	parameter	index	index	standard	58
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	row	row	standard	59
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	header	header	standard	65
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	parameter	previous	previous	standard	82
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	parameter	previous	previous	standard	89
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	isFetchingNextPage	isFetchingNextPage	standard	100
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	footer	footer	standard	101
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	parameter	colors	colors	standard	141
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	parameter	typography	typography	standard	141
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/ActivityScreen.tsx	javascript	constant	useStyles	useStyles	standard	141
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/api/activity.ts	javascript	constant	PAGE_SIZE	PAGE_SIZE	standard	7
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/api/activity.ts	javascript	constant	NEW_ACTIVITY_PER_REFRESH	NEW_ACTIVITY_PER_REFRESH	standard	8
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/api/activity.ts	javascript	variable	generatedCount	generatedCount	standard	10
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/api/activity.ts	javascript	parameter	count	count	standard	11
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/api/activity.ts	javascript	constant	generateActivity	generateActivity	standard	11
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/api/activity.ts	javascript	constant	activity	activity	standard	14
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/api/activity.ts	javascript	variable	headReads	headReads	standard	19
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/api/activity.ts	javascript	parameter	cursor	cursor	standard	21
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/api/activity.ts	javascript	parameter	signal	signal	standard	22
shadowlist-fabric-example	packages/shadowlist-fabric-example/src/api/activity.ts	javascript	parameter	ids	ids	standard	33
